ID.ton_emision.n_equip.raz_social.nombre.rubro.ciiu4.region.provincia.comuna.huso.coord_norte.coord_este.Latitud.Longitud.max_emision.orden.catg.x.y.pt_size.clr
2053568.1524,4.1.COMERCIAL RTA CHILE LIMITADA.COMERCIAL RTA CHILE LTDA.Industria manufacturera.FABRICACIÓN DE MUEBLES.Araucanía.Cautín.Padre Las Casas.18,0.5702766,0.711232,0.-38,79856626497368.-72,56763976279922.1524,4.1.6.-8078192,706464522.-4692858,8537495425.7,3293561689997055.#98df8a
2288768.3516,7.2."SOCIEDAD INDUSTRIAL PIZARRENO S.A.".SOCIEDAD INDUSTRIAL PIZARREÑO SA.Industria manufacturera.FABRICACIÓN DE ARTÍCULOS DE HORMIGÓN, CEMENTO Y YESO.Metropolitana.Santiago.Maipú.19,0.6289656,0.337984,0.-33,520406101634904.-70,74456083328924.1809,57.1.6.-7875248,488355525.-3964584,648798585.8,165278328864167.#98df8a
2366960.11065,07778.1.VULCO S A.VULCO.Industria manufacturera.FABRICACIÓN DE OTROS PRODUCTOS DE CAUCHO.Metropolitana.Maipo.San Bernardo.19,0.6285331,0.340252,0.-33,559739709838766.-70,72092185911745.11065,07778.1.6.-7872617,009787845.-3969837,9175997544.9,311549281832338.#98df8a
4585719.5688,69.1."QUIBORAX S.A.".PLANTA QUÍMICA EL ÁGUILA.Extracción de minerales.FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICOS.Arica y Parinacota.Arica.Arica.19,0.7960052,0.407088,0.-18,44773389917991.-69,8798852862592.5688,69.1.7.-7778993,246758744.-2090022,1889174497.8,646235272142732.#d62728
4585770.37194,83278.12."SQM INDUSTRIAL S.A.".FAENA COYA SUR.Extracción de minerales.FABRICACIÓN DE ABONOS Y COMPUESTOS DE NITRÓGENO.Antofagasta.Tocopilla.María Elena.19,0.7522880,0.436137,0.-22,398968317291253.-69,62044437559483.7275,07.1.7.-7750112,416692644.-2559494,040735159.10,523925126849775.#d62728
4585849.6975,4392.3.COMPANIA MINERA ZALDIVAR SPA.COMPAÑÍA MINERA ZALDÍVAR SPA.Extracción de minerales.FABRICACIÓN DE PRODUCTOS PRIMARIOS DE METALES PRECIOSOS Y METALES NO FERROSOS.Antofagasta.Antofagasta.Antofagasta.19,0.7321985,0.492547,0.-24,21484354019579.-69,07339854364535.3831,43.1.7.-7689215,553239446.-2779609,6690663258.8,850150572449117.#d62728
4586488.1293,624.2."INSTAPANEL S.A."."INSTAPANEL S.A.".Industria manufacturera.INDUSTRIAS BÁSICAS DE HIERRO Y ACERO.Metropolitana.Santiago.Maipú.19,0.6288432,0.339104,0.-33,531610293805464.-70,73272581197396.1257,04.1.6.-7873931,01980918.-3966080,80080451.7,16520286096649.#98df8a
4587254.18833,54.2."TERCIADOS Y ELABORACION DE MADERAS S.A.".TEMSA.Industria manufacturera.ASERRADO Y ACEPILLADURA DE MADERAS.Los Ríos.Valdivia.Los Lagos.18,0.5584236,0.688134,0.-39,87107658381166.-72,80021470047701.10729,5.1.6.-8104082,830098091.-4847225,128505296.9,843394601857542.#98df8a
4587448.1051,8.1.MARDONES BPB CREOSOTE TREATERS S A."MARDONES BPB CREOSOTE TREATERS S.A.".Industria manufacturera.ASERRADO Y ACEPILLADURA DE MADERAS.Biobío.Biobío.Yumbel.18,0.5885631,0.717478,0.-37,15043929893622.-72,55113993758366.1051,8.1.6.-8076355,954323347.-4460096,881686667.6,958258261155244.#98df8a
4803699.19751,99584.3.CORP NACIONAL DEL COBRE DE CHILE.DIVISIÓN RADOMIRO TOMIC.Extracción de minerales.SUMINISTRO DE VAPOR Y AGUA CALIENTE.Antofagasta.El Loa.Calama.19,0.7545074,0.513642,0.-22,19959907948751.-68,86765084915776.10995,3.1.7.-7666311,824657196.-2535506,4163498287.9,89100982041341.#d62728
5401940.3939,1358.3."BOPP CHILE S.A."."BOPP CHILE S.A.".Industria manufacturera.FABRICACIÓN DE PRODUCTOS DE PLÁSTICO.Metropolitana.Santiago.Quilicura.19,0.6309776,0.341122,0.-33,33948088280119.-70,70722850624335.3199,6.1.6.-7871092,672718648.-3940451,5518162986.8,278716638131899.#98df8a
5402844.14734,4282.5.MINERA SPENCE S A."MINERA SPENCE S.A.".Extracción de minerales."EXTRACCIÓN DE COBRE.".Antofagasta.Antofagasta.Sierra Gorda.19,0.7471821,0.469667,0.-22,861144122294206.-69,29568254940615.5749,75.1.7.-7713960,095572227.-2615234,9829239347.9,59794208885386.#d62728
5403218.53293,2.1.ASERRADEROS JCE S A.ASERRADEROS JCE.Industria manufacturera.ASERRADO Y ACEPILLADURA DE MADERAS.Biobío.Biobío.Los Angeles.18,0.5842201,0.745219,0.-37,53459263639242.-72,2247192031566.53293,2.1.6.-8040018,96438256.-4513886,3889348665.10,883564022277612.#98df8a
5440322.6246,6900000000005.3.MINERA ANTUCOYA.MINERA ANTUCOYA.Extracción de minerales."EXPLOTACIÓN DE OTRAS MINAS Y CANTERAS N.C.P.".Antofagasta.Antofagasta.Mejillones.19,0.7444843,0.351959,0.-23,0985046512124.-70,44550700563325.2082,23.1.7.-7841957,968541079.-2643935,4635208994.8,739807002442834.#d62728
5441801.1019,6.1.ENAP REFINERIAS S A.TERMINAL MARÍTIMO DE QUINTERO.Industria manufacturera.FABRICACIÓN DE PRODUCTOS DE REFINACIÓN DE PETRÓLEO.Valparaíso.Valparaíso.Quintero.19,0.6371284,0.266735,0.-32,771635799600375.-71,49033698112856.1019,6.1.6.-7958267,909378767.-3865031,516117451.6,92716567250196.#98df8a
5453663.14699,48.3.CORP NACIONAL DEL COBRE DE CHILE."HTTP://WWW.CODELCO.CL".Extracción de minerales."EXPLOTACIÓN DE OTRAS MINAS Y CANTERAS N.C.P.".Antofagasta.Antofagasta.Sierra Gorda.19,0.7403833,0.525578,0.-23,47537050954009.-68,74952841680894.6046,35.1.7.-7653162,495636864.-2689608,7900590706.9,595567397991488.#d62728
5453774.8092,34.1.COMERCIAL GUIVAR LIMITADA.COMERCIAL GUIVAR LIMITADA.Industria manufacturera.ASERRADO Y ACEPILLADURA DE MADERAS.Biobío.Ñuble.Treguaco.18,0.5965219,0.707641,0.-36,435803873744064.-72,68351895106485.8092,34.1.6.-8091092,31869579.-4360754,201213258.8,998673214211678.#98df8a
5457845.1116,737.2.CAUCHO TECNICA S A.CONTITECH CHILE SA.Industria manufacturera.FABRICACIÓN DE OTROS PRODUCTOS DE CAUCHO.Metropolitana.Santiago.Renca.19,0.6303972,0.342756,0.-33,39204931230351.-70,69068905699683.955,488.1.6.-7869251,509650524.-3947458,322547788.7,018166319242153.#98df8a
5460941.1711,150869.3.MINERA LAS CENIZAS S A.PLANTA DE OXIDOS TALTAL.Extracción de minerales.EXTRACCIÓN DE MINERALES METALÍFEROS NO FERROSOS, EXCEPTO LOS MINERALES DE COBRE, URANIO Y TORIO.Antofagasta.Antofagasta.Taltal.19,0.7147165,0.367090,0.-25,78763441852284.-70,32562001796589.1655,7.1.7.-7828612,21012121.-2972802,2426043916.7,44492144592544.#d62728
