barra_mnemotecnico	barra_referencia_mnemotecnico	fecha	hora	costo_en_dolares	costo_en_pesos	nombre
BA01T035SE003T030	BA02T002SE032T002	2021-10-04	4	39,57	32,12688	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-04	5	39,57	32,12688	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-04	6	48,39	39,28784	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-04	7	56,14	45,58007	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-04	8	56,14	45,58007	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-04	9	41,09	33,36097	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-04	10	31,8	25,81842	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-04	11	42,38	34,40832	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-04	12	19,85	16,11622	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-04	13	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-04	14	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-04	15	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-04	16	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-04	17	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-04	18	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-04	19	34,23	27,79134	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-04	20	58,39	47,40684	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-04	21	60,04	48,74648	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-04	22	60,04	48,74648	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-04	23	67,11	54,48661	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-04	24	58,83	47,76408	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-05	1	58,53	47,05227	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-05	2	58,53	47,05227	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-05	3	58,21	46,79502	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-05	4	58,07	46,68247	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-05	5	58,07	46,68247	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-05	6	58,37	46,92364	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-05	7	58,51	47,03619	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-05	8	58,53	47,05227	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-05	9	16,46	13,23219	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-05	10	13,91	11,18225	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-05	11	47,41	38,1129	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-05	12	43,49	34,96161	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-05	13	31,52	25,33893	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-05	14	4,16	3,34422	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-05	15	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-05	16	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-05	17	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-05	18	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-05	19	33,13	26,63321	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-05	20	60,77	48,853	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-05	21	60,77	48,853	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-05	22	60,77	48,853	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-05	23	60,77	48,853	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-05	24	60,77	48,853	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-06	1	56,51	45,54084	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-06	2	56,51	45,54084	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-06	3	56,41	45,46025	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-06	4	56,1	45,21043	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-06	5	56,1	45,21043	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-06	6	56,5	45,53279	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-06	7	56,51	45,54084	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-06	8	56,51	45,54084	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-06	9	50,74	40,89086	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-06	10	50,96	41,06815	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-06	11	47,35	38,15889	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-06	12	46,49	37,46583	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-06	13	44,56	35,91046	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-06	14	43,81	35,30604	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-06	15	44,89	36,1764	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-06	16	47,35	38,15889	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-06	17	46,12	37,16765	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-06	18	49,02	39,50473	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-06	19	56,87	45,83096	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-06	20	58,37	47,0398	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-06	21	60,48	48,74023	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-06	22	60,48	48,74023	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-06	23	76,44	61,60223	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-06	24	68,64	55,31629	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-07	1	62,08	50,32391	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-07	2	61,83	50,12125	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-07	3	59,57	48,28923	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-07	4	59,57	48,28923	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-07	5	59,57	48,28923	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-07	6	59,57	48,28923	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-07	7	60,45	49,00258	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-07	8	62,08	50,32391	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-07	9	53,67	43,50651	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-07	10	48,34	39,18585	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-07	11	38,67	31,34706	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-07	12	34,29	27,7965	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-07	13	32,42	26,28062	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-07	14	33,76	27,36687	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-07	15	31,08	25,19438	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-07	16	38,88	31,51729	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-07	17	44,74	36,26759	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-07	18	45,48	36,86745	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-07	19	61,21	49,61866	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-07	20	66,46	53,87447	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-07	21	79,62	64,54236	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-07	22	79,62	64,54236	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-07	23	75,38	61,10529	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-07	24	61,44	49,80511	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-08	1	60,74	49,58085	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-08	2	60,74	49,58085	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-08	3	60,74	49,58085	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-08	4	60,74	49,58085	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-08	5	60,74	49,58085	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-08	6	60,74	49,58085	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-08	7	60,74	49,58085	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-08	8	60,74	49,58085	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-08	9	50,99	41,62212	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-08	10	47,71	38,94472	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-08	11	46,67	38,09579	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-08	12	33,83	27,61475	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-08	13	33,83	27,61475	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-08	14	45,67	37,27951	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-08	15	46,32	37,81009	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-08	16	42,93	35,0429	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-08	17	35,7	29,1412	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-08	18	40,51	33,0675	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-08	19	54,28	44,30768	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-08	20	64,9	52,97657	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-08	21	80,61	65,80033	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-08	22	78,31	63,92289	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-08	23	60,97	49,76859	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-08	24	58,19	47,49933	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-09	1	60,81	49,47623	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-09	2	60,81	49,47623	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-09	3	60,04	48,84974	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-09	4	59,6	48,49175	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-09	5	59,6	48,49175	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-09	6	59,6	48,49175	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-09	7	60,63	49,32978	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-09	8	56,63	46,0753	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-09	9	1,01	0,82176	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-09	10	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-09	11	20,24	16,46767	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-09	12	25,2	20,50322	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-09	13	0,08	0,06509	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-09	14	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-09	15	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-09	16	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-09	17	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-09	18	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-09	19	28,07	22,83831	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-09	20	67,4	54,83799	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-09	21	67,83	55,18784	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-09	22	67,83	55,18784	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-09	23	67,83	55,18784	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-09	24	62,28	50,67225	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-10	1	58,69	47,75136	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-10	2	58,69	47,75136	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-10	3	58,69	47,75136	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-10	4	58,69	47,75136	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-10	5	58,69	47,75136	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-10	6	58,69	47,75136	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-10	7	55,04	44,78164	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-10	8	39,19	31,88577	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-10	9	0,78	0,63462	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-10	10	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-10	11	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-10	12	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-10	13	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-10	14	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-10	15	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-10	16	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-10	17	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-10	18	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-10	19	20,76	16,89075	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-10	20	56,5	45,96953	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-10	21	56,67	46,10785	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-10	22	56,67	46,10785	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-10	23	56,67	46,10785	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-10	24	56,67	46,10785	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-11	1	59,08	48,06867	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-11	2	53,78	43,75648	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-11	3	51,36	41,78752	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-11	4	57,68	46,9296	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-11	5	57,68	46,9296	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-11	6	57,68	46,9296	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-11	7	58,05	47,23064	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-11	8	28,15	22,9034	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-11	9	0,59	0,48004	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-11	10	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-11	11	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-11	12	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-11	13	0,59	0,48004	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-11	14	1,18	0,96007	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-11	15	1,18	0,96007	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-11	16	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-11	17	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-11	18	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-11	19	43,44	35,34365	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-11	20	67,92	55,26107	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-11	21	152,49	124,06891	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-11	22	163,75	133,23028	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-11	23	71,3	58,01111	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-11	24	68,52	55,74924	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-12	1	69,63	56,65236	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-12	2	69,63	56,65236	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-12	3	69,63	56,65236	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-12	4	69,63	56,65236	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-12	5	69,63	56,65236	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-12	6	69,63	56,65236	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-12	7	69,63	56,65236	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-12	8	68,93	56,08283	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-12	9	56,26	45,77426	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-12	10	56,27	45,7824	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-12	11	58,33	47,45845	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-12	12	58,33	47,45845	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-12	13	55,61	45,24541	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-12	14	54,53	44,3667	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-12	15	48,96	39,83484	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-12	16	23,38	19,02244	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-12	17	1,19	0,96821	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-12	18	1,19	0,96821	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-12	19	119,65	97,34963	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-12	20	195,67	159,20103	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-12	21	212,26	172,69898	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-12	22	209,84	170,73002	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-12	23	199,91	162,65077	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-12	24	183,09	148,96569	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-13	1	158,13	129,69506	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-13	2	137,12	112,46308	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-13	3	79,66	65,33554	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-13	4	79,66	65,33554	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-13	5	79,66	65,33554	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-13	6	79,66	65,33554	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-13	7	79,66	65,33554	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-13	8	71,53	58,66748	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-13	9	32,62	26,75427	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-13	10	28,97	23,76061	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-13	11	1,2	0,98422	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-13	12	1,2	0,98422	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-13	13	0,72	0,59053	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-13	14	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-13	15	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-13	16	0,0	0,0	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-13	17	3,86	3,16589	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-13	18	51,7	42,40331	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-13	19	58,61	48,07075	BA S/E CUMBRE 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2021-10-13	20	64,11	52,58174	BA S/E CUMBRE 220 KV BP1
